,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPCC188.11,0.07240108306251122,0.13087386987421318,-0.10140108746639882,0.15702356357944447,0.6873889659378978,-0.09918380149563433,0.07532603136734162,0.16017339069598768,0.025719871238499836
SPCC188.12,-0.6404372934672731,0.6191403080348026,1.576374734678386,1.3081918507222818,1.9465061504219872,-1.6565702508177669,-1.1571577063313687,-0.609769828127142,-1.119270138831407
SPCC18B5.01c,-1.8771803994379337,0.5342003395620791,-0.3357342228392137,0.05188846326882457,0.42345829335164353,-0.21751137379926133,-0.271300426561246,0.5118486976159637,0.2902274698676264
SPCC18B5.04,0.5022894657273976,-0.33064631864927796,-0.2699730554265901,-0.04850081930268069,-0.026649328574094078,0.8557754158089383,0.10488915770318849,-0.312426923507516,0.0395986304673279
SPCC18B5.05c,-0.4250838733077789,0.2331394909562079,0.607678756578975,0.2057685119656249,-1.330216070196126,-0.6958619187494088,0.6033308574517167,0.14305815194920268,-0.02792971266797384
SPCC18B5.06,-0.10500436543785965,-0.20577488890411103,0.3168887473689774,0.07799018769554161,-0.9243566715881508,1.1358583612621802,0.09541667753133215,0.012476017836044684,0.15715254511816562
SPCC18B5.07c,-0.23132534860244636,-0.37069675223279563,-0.2634414081138302,-0.4739284700425288,-0.8892084223793946,1.5675414424408722,0.4570942932813057,0.32207192925671074,0.22164436019296216
SPCC18B5.08c,-0.5121656686284937,-0.052756776342863576,0.0815498473283599,0.24739106219465934,0.23028349392904351,-0.4575255101682739,0.2761897748228471,0.2276673621484704,0.06975748059624193
SPCC18B5.10c,0.572823212508818,0.05182270745011175,-0.29467854007053035,-0.8434504426070097,-0.8677855913511484,1.002252265563122,0.49634030737583634,0.05502598720540172,0.19574864842614076
SPCC18B5.11c,-0.6719124303118822,0.45585233550655985,0.05821928409651944,0.0312422575402852,-0.9489282474656054,0.6183354479255102,-0.10646745508656913,0.21812806871542917,0.31600057769013823
SPCC1902.01,-1.6250333445393625,-0.04940740719958392,-0.39186260055943595,-0.3456847825169025,-0.22780519031945956,0.6260779593642506,0.3088580135972744,0.3262606626341194,0.6457632226448089
SPCC1902.02,0.20847552349068071,0.4360887686817931,0.36365572894572207,0.7172711429140166,1.9356921016800621,-2.011942022377206,-0.5146872368215263,-0.2588008668090588,-0.5326482289220204
SPCC1906.01,0.25980518570154904,-0.20360933251021962,-0.6008985626854986,-0.09813122288249954,1.5497594464153304,0.03704009540076647,-0.45944300340485944,-0.08959270573887067,-0.2997498031300351
SPCC1906.02c,0.2925898416273405,0.027830859728799173,-0.04884810984503929,0.12272564321651691,0.20708147538924626,0.22043842127383007,-0.031156097961912724,-0.12543082848302003,-0.1334719686677877
SPCC191.01,-2.216886339532458,0.46119217353598063,0.5937020724598208,0.8116791199245871,0.8658698193735062,2.2718009848655605,-0.51199312187331,-0.35718800217007196,-0.21138289774294572
SPCC191.02c,-1.1588696563154057,0.22335268176959833,0.06484041164864673,0.2988701121693955,0.6034098227274405,1.0123251274721565,-0.6986616089081638,-0.03808771353756035,-0.10106358501819823
SPCC191.05c,-4.273617528977411,-0.029132837934383815,0.07745888435100179,0.32755842868654583,0.05378843714140524,0.5483397840946769,0.7363387774484219,-0.10186762544243008,-0.12279064112192851
SPCC191.07,-0.4754283160955478,-0.06885154210692823,-0.20585358601591097,0.5562726474216144,1.3657795358528462,0.3912307275232332,0.17837590692005123,-0.8897923519768768,-0.9470384424173625
SPCC191.11,-0.7524250491398349,-0.10285808429407717,0.32785122013996115,0.22085507190288522,0.8029153800836437,-0.6431785795185658,-0.19085076315847516,0.11182314275037741,0.058346894787326686
SPCC1919.01,-0.3429459539257538,0.1328362635765165,0.30679588158648463,0.17935513657071134,-0.5599153073195431,-0.1846676930011516,0.20294928395133685,0.12254325342339187,0.12318434871696443
SPCC1919.02,-0.08554953458203407,0.10982585491276597,0.3495688120657714,0.32069956698140234,-0.06046436657016985,-1.6772991538902522,-0.021584426776495635,-0.07838898200428085,-0.22709199808892921
SPCC1919.03c,-0.8948243124038848,0.3688342870974619,0.1529506747282462,-0.16258860377834858,-1.469137796575322,0.5085592596000712,0.11948681428959496,0.2020017727197327,0.3643468923440983
SPCC1919.05,0.6808936604981316,-0.18997056449415067,0.028316226056467053,0.08261253718027578,0.06780645202044527,-0.5267643347632094,-0.15178791456518786,0.16733598951252876,-0.04581492297880254
SPCC1919.08c,0.43299719418191923,-0.06007062407015468,0.04789084862949722,0.09151226657697564,0.10816376426989244,-0.012755371821841166,-0.16875712053280711,-0.17268468241083076,-0.05043078478324503
SPCC1919.09,0.8810516465623648,-0.9461580460531227,-0.3314852152329457,0.043924972750062796,-0.5818660341716702,1.2476053662091249,0.20698505783237675,-0.28923464286918044,-0.036973387434346194
SPCC1919.10c,0.5659462059358358,0.02197048064540319,0.22888539971771948,-0.2553101717961158,0.18259043991313295,-0.9975754622253487,0.016698228879242064,0.011915085700887118,-0.026866269988599395
SPCC1919.15,-0.468312655621831,-0.05459133952699191,-0.2933270801986103,-0.4683381110346039,0.06115429637301384,1.5273185348985239,0.3226176072503467,0.05482286406788328,0.10382597354822853
SPCC23B6.01c,-0.11295954226658815,0.6996134326245087,0.37980631317435065,0.06109855544599396,-0.062378464447708004,-0.8576673235045723,-0.3578326363083074,-0.00866487357126261,-0.24315014051848183
SPCC23B6.04c,0.5083032055425698,-0.07686675961050018,-0.13739109710884928,-0.060239827588793274,0.48759484661180535,-1.5357025130094168,0.11028185793794198,0.29737889127367145,0.08967730613420921
SPCC23B6.05c,1.540092042262031,-0.3262366559743177,-0.5748089913894374,-0.6428631392685541,0.5513121928782976,-0.7449905042587297,0.23513275711675552,0.05961679186954433,-0.1750133262027332
SPCC24B10.04,0.5221474296751931,-0.39770150040293284,-0.2580096241560571,-0.20556263196956115,-0.5630906877415633,1.7830331261169645,0.21661656626361897,-0.20319581237436496,-0.21307135306949748
SPCC24B10.05,0.32265904266881335,-0.12422192605032295,-0.12050279092251537,0.11227971338522491,0.005890065101078923,-0.5249889562487451,0.12529033500133369,-0.22970769500893518,0.07896514874578386
SPCC24B10.07,-1.401522317097213,-0.20635804247247735,-0.35750063622830375,-0.22655211532256359,-0.10246011624584228,2.300892593872481,-0.02218670973561354,0.22753463191537782,0.10845344860928219
SPCC24B10.09,2.475878827203924,-0.8730879278297874,-0.9865923620248913,-0.23410569710369944,-0.6554228542555436,0.17284340477966076,0.4679413293194643,-0.1573269506258992,-0.09056506798336339
SPCC24B10.10c,-0.290999589059045,-0.10012548508327102,0.12389110542343151,0.1152744517972416,-0.6954046207898822,1.2254706094398724,-0.1039618064255543,-0.2004910001795266,-0.1689455760995725
SPCC24B10.11c,-1.2890172379878257,0.7060571917944172,0.3976310442330081,0.4260021644300199,-0.07926012754560341,-0.809722377851361,-0.37445427182595314,-0.6044116349161621,-0.011939071869285112
SPCC24B10.12,-0.291350495633108,0.005776471582522369,-0.12118320882060785,0.05913245836359515,0.0770799504679971,1.3275615084808439,-0.09140421192745496,0.10272310177213018,-0.14580765104242044
SPCC24B10.15,2.0296599292531736,0.3118867681106401,-0.4030890473117166,-1.3217376248814157,-0.9015455299530644,0.5472353934344663,0.307081541852195,0.016124579497312663,-0.1556866966756536
SPCC24B10.16c,0.04282087728439832,-0.14798739009901798,-0.10388162943117024,0.12759151418860354,-0.06927381532159005,2.3606992150375956,0.030038129807641756,-0.03999867042484739,-0.08859355613811237
SPCC24B10.17,0.6281577884678898,0.4787561118278991,0.3189579916488713,0.26636811927564297,1.1668545822115992,-0.48051179586988124,-0.40663683535084316,-0.854241122353285,-0.8473296061939577
SPCC24B10.21,-1.6974808265831398,0.42300182853324886,-0.2785448114905176,0.059667615740383706,1.1361436175164836,-1.6198938454608343,-0.16241154514430844,-0.06346241147107223,0.17876910176607375
SPCC285.03,1.4358547062437188,-0.31317558268313955,0.044313682486988415,-0.04359584418537332,-0.20062135490533112,-0.3827481875469017,-0.18087348583474788,-0.006698604657488227,-0.026705677809512995
SPCC285.05,-4.322273022477413,-0.030348136847913487,0.09940192883409948,0.5340221753245001,0.0790330861856966,0.485405094356927,-0.10185642689109042,-0.2840259663813085,-0.3591173293322443
SPCC285.08,-0.3409184114339048,0.4410683302241164,0.1934114376904362,0.15150241233287554,1.2985425926783067,-1.4350229663772445,-0.556965438146259,-0.1711941841304765,-0.16875898705130687
SPCC285.09c,-0.26961970955230125,0.0841835465632714,-0.0029842360896076836,0.3230342367954236,0.25290006699070894,0.4152150479755745,0.044120216830743075,0.2785603075109029,0.19514850468358524
SPCC285.10c,-0.17731006435251562,0.23910479469493806,0.3398762336408132,-0.11134760537602362,-1.4495925775039051,0.5418941445360637,0.11107536647607374,0.27077818072693094,0.19320969137535116
SPCC285.11,-1.2220251922229135,0.5797747245516075,0.3682005316631236,-0.1754290208178405,-0.5616063365983099,1.3158657619634004,-0.11268549587232446,-0.05280724953868221,0.025089799522541867
SPCC285.12,0.4325080882490675,-0.32723046074344003,-0.36872536277116436,-0.17758282286781424,-0.7955688064167385,0.764344815873635,0.30989086598507565,0.0015533482379104235,0.0342175838906581
SPCC285.13c,0.2702025495680345,-0.07396625051712763,-0.5775860030436315,-1.0132050262665715,-0.5109513490193429,0.8559722743725036,0.5608613988103448,0.24058660468585857,0.4816343170922551
SPCC285.14,-0.06476429180185367,0.4137875564645216,0.904229323946993,0.7538187798420943,0.8893871512881888,-2.388614977905501,-0.07129372428533881,-0.10817459436872248,-0.39485797649700316
SPCC285.16c,0.8526788177351025,0.7497246830265936,0.41098189089557957,-0.29694279282574176,1.0568470111488402,-2.0925040502399956,-0.17033045604264924,-0.1693590547973697,-0.33971888616501555
SPCC285.17,-0.5465880487837746,0.5139642907881192,-0.18978537483421287,0.08313515274363725,1.973637184334136,0.36321370390527274,-0.09683954109537396,-1.0738021261295998,-0.6326328669559096
SPCC290.03c,0.44971707296257313,-0.06375368562399567,0.24896891300794183,0.14879325983974262,-0.8831636667660813,-0.44970957926588623,0.2045500906252573,0.07980905501360025,-0.015939558036879187
SPCC297.03,-0.6919504706310281,0.10420813220924435,-0.07148392955348973,0.8589427459444282,1.723541939806398,0.6935388173131836,-0.7348368848330593,-0.25694766926931,-0.3361433921960184
SPCC306.02c,0.33164053276622274,-0.26400933336744925,0.08951700323722998,0.4895435559346597,0.6583554779855567,1.1332788474732052,-0.007085343522479803,-0.7215333145302965,-0.3745982937618715
SPCC306.03c,0.21689868774261045,0.36579160791756116,0.24251976098360506,0.46505355260500847,1.3362205966956555,-1.906414068962733,-0.1392454706224726,-0.13525830992520999,-0.12727081053628103
SPCC306.04c,0.6552932984131488,0.38000123638639566,-0.32335105527750874,-0.4342056442374218,-0.6252055694711758,0.4156275999924636,0.5454482920285939,0.17141269349622792,0.025724891087579915
SPCC306.05c,-0.017844258521347856,0.33578278495091984,-0.07763493879326755,-0.21787674227128984,1.1839608077396186,-0.975510518908721,-0.2297336940251069,-0.04466507153607202,-0.11159024485258373
SPCC306.06c,-0.8355910552491131,0.05718461014725196,0.02668966993977015,-0.17321354011039986,-0.19600242614038144,0.48710393001504004,0.057009798977603984,0.00919887115113456,-0.017475035575937152
SPCC306.07c,-0.24139080596872953,-0.4203903276880528,-0.21480765199536256,0.19429982839414017,0.1102680186404762,1.238218050569678,0.23356556456727118,0.017770956214500977,0.0400193795392465
SPCC306.08c,-1.3398214602880953,1.2551898204856828,0.24728560848096326,0.38246107483042224,0.20105766915896983,-1.4772179946883295,-0.30286618621657324,-0.06858720006632037,-0.15217564942483647
SPCC306.09c,-1.0428136869806603,0.4923116867061732,-0.006860755779406591,-0.06887653813434558,-0.3937215466187083,-0.06717615203496718,-0.08171138310115822,0.34850910315089956,0.35572514637456665
SPCC31H12.03c,-0.04748756569017343,0.1250203053580109,-0.11663928227077103,-0.2789209946703305,-0.27061667466657,-0.13899570284609797,0.379670552607406,0.15861404773808896,0.09655400951184023
SPCC31H12.05c,0.014242594311041912,0.1591088527910301,0.2774675411009483,0.43742901110078347,0.09780830541553384,-1.0878731815175278,0.14564374090826926,0.24804437704941407,-0.07499868064845017
SPCC31H12.07,0.5056561137454615,0.1551607050905167,0.24412213116253417,0.41080905712131255,0.8750058266118435,-1.3112995750218812,-0.5882814145668055,-0.1810035952928123,-0.2193791621499353
SPCC31H12.08c,-0.9513553259769719,0.8066876912062484,0.7866014912693347,0.5359657365351841,1.246460919623282,-1.6478979886685758,-0.5947193838113466,-0.09269312633587434,-0.13934220251530754
SPCC320.04c,0.3594919967240138,0.2324695486025885,0.18188511172861033,-0.23145335267335299,-1.5771479627827676,-0.022903617775430707,0.461268963846319,0.15787187230675254,0.08797867160948833
SPCC320.05,-0.8652627865529678,0.019126358378869945,-0.4423831117374759,-0.31163659601785043,-0.8755090220019757,1.1357211490608647,0.4566674092577094,0.4229432005888162,0.25623157751772574
SPCC320.07c,0.37094233428071266,-0.025608421172549134,-0.519178842081063,2.2238712293090614,2.6700574205631624,1.3618872340170087,-1.1809229539247283,0.1087404145769284,0.08106988899465417
SPCC320.08,0.03018368847453512,-0.5590588075996766,-0.15990424673434997,0.0027676959257459874,-0.5391590327092132,0.89435450560295,-0.036168675412205475,0.18690911106063673,0.12147250005989607
SPCC320.09,-0.6625834016157831,-0.1989139140627032,-0.22084545816798506,-0.1046307980529042,-0.4157954625428475,1.0283184452749645,1.2302816940291,0.4417800986635139,0.0368539084641869
SPCC320.10,0.8755154972799354,-0.2567054743561054,-0.08500438045719157,-0.3179597727210684,-0.46483332200614774,-0.1537489101716767,0.14745087847782923,-0.04079817566548949,0.27214158012877565
SPCC320.11c,0.3999691736880443,-0.8960461920755379,-0.4890428291684006,-0.19535882766593282,0.04404163378507242,1.928031974139386,0.12013009074348344,-0.2882042438755562,-0.12633167376392632
SPCC320.14,-1.399093376744856,-0.127033023305424,0.4356855079840025,0.24121671081799234,-0.17309528759166293,0.1480222952097322,0.36816988299530146,-0.0816729905510854,-0.014731486167071095
SPCC330.03c,0.35237881692373485,-0.18833807106976674,-0.3719119019382442,-0.05950154287723075,-0.26170030933412103,-0.02945200939003223,0.16738089723761274,-0.11552943653964926,0.17509311341405978
SPCC330.04c,-0.7618564003832223,1.1246170019404542,1.24204153370099,1.2160659728572556,2.0342785523845865,-1.6708905805151053,-0.8546076053779856,-0.2882980018792338,-0.40372236572044917
SPCC330.05c,0.5231347226186184,-0.3452589458046861,-0.10135197298925869,0.1700944945380014,0.8499626604925223,-0.733838317552378,0.18875571690641857,-0.008408055414563409,0.052017637627876534
SPCC330.06c,-0.7976874572560602,-1.7286137888828206,-0.4881600444135725,-0.38973365598739473,-0.8405672439386906,0.9892273517016821,0.9985566277153168,0.20106009550226656,0.6561664768448607
SPCC330.08,-0.13648661441484639,0.13503868522678458,0.06850009728890849,-0.21697423379447855,-0.5733327606452447,1.8933306609935017,-0.3855351812726655,-0.022627357618765442,-0.15797041814874335
SPCC330.09,0.8562897653509126,-0.724827896497279,-0.33962851664690813,-0.10558349811332579,-0.06932954899888699,0.1800958852978709,0.9495194365322921,0.4172911477756856,0.2749219734145223
SPCC330.10,-0.20960317627704125,0.35773320443394807,-0.14772893059951958,-0.1923047018904508,-0.16065213299065986,0.08337071848390909,0.433322811813859,0.26804726589770356,-0.11732194403431756
SPCC330.11,0.09085691802282958,0.5488865751329108,-0.015341194253428614,-0.15455323909231233,-0.08826701107399149,-0.2099759531716332,0.18719232765022276,0.2734029176117203,0.12115510385033978
SPCC330.13,0.8899091509722257,-0.8453395635268515,-0.3711245985800774,-0.2283465266585798,-0.8291758178719835,0.9978535237141589,0.12563847649666038,0.1826596347271205,0.19144798267574903
SPCC338.04,0.0685176883199693,0.08863109701350097,0.9199353234041141,1.2835584440274814,2.3289865618735712,-1.8314608194514057,-0.7539448664053006,-0.42301574930535346,-0.8244872636721636
SPCC338.05c,0.4315369932353272,0.11677326896370697,-0.10275436013929629,0.1623590062042555,0.5158685546756487,-1.630740029870135,0.2538023749263181,-0.21588150607919665,-0.2533186521871408
SPCC338.06c,0.05624682045310683,-0.2728233963220199,0.029939898510039087,0.020611004949343703,-0.06075907611210141,0.38572178158229875,0.3101440700861099,0.13011300551431237,0.1729987409973599
SPCC338.07c,0.8854087081446036,-0.09940064589896602,0.017999357730176968,-0.07205112292689042,-0.6269599049111318,-0.7459315570734935,0.4999635006295686,-0.016605821244287444,0.04997641055009727
